-11.875062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29624	0.79141	0	0	0	0	0	0	0	0	0	0	6.00578	6.59187	7.82546	3.23934	6.50463	8.19236	6.25032	13.91389	4.51824	5.92138	3.69469	7.33864	5.39832	10.98807	3.36293	3.09288	6.0878	1.37126	0.9531	0.36282	0.21889	5.23059	8.67036	12.56865	3.3917	9.35518	6.03845	9.49321	7.56394	6.50413	3.94057	5.52122	2.20464	4.41889	3.4052	5.49593	1.83664	2.90115	8.80023	2.24842	4.52142	2.28446	2.10522	3.65691	1.53009	4.70384	5.21693	8.2749	7.94635	8.4298	4.97823	3.89747	0.87866	1.64872	5.19717	0.88314	2.39537	9.31778	3.63194	2.42342	4.31327	2.63659	1.76532
-11.562537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73013	0	0	0	0	0	0	0	0	0	0	0	6.55776	8.88029	5.48659	1.84878	8.43273	5.74582	5.42152	16.1819	3.91214	5.95551	2.99789	4.5471	5.85434	9.81241	3.37878	5.02352	6.83614	3.89739	1.21158	0.69763	0.1674	5.25677	10.25441	9.98063	2.15602	10.11926	8.1917	12.36658	6.54394	6.5334	4.48245	6.7383	2.96926	3.82444	2.64336	2.39056	1.97494	1.38878	12.76292	2.44247	3.97939	1.78103	3.31378	1.85724	1.33237	4.99658	6.63126	8.28026	7.26399	10.28764	7.50406	2.10712	1.62691	2.34565	4.60696	1.38495	3.22404	6.44556	2.41606	1.39814	6.11969	3.03663	0.13291
-11.250011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17113	0	0	0	0	0	0	0	0	0	0	0.03362	4.9351	9.5008	6.15233	2.66786	9.33485	5.78536	7.84867	13.15322	3.36915	3.71077	3.85957	6.55319	5.25711	8.37291	3.68523	5.67859	9.7891	2.53258	2.18588	0.80026	0.30494	4.33532	12.68818	7.37218	2.66407	10.12104	6.50262	10.79197	6.54368	8.04977	8.18178	4.75762	3.47359	4.17222	3.74834	4.02948	3.12609	1.06438	7.97364	2.0828	4.0468	2.39133	2.47576	2.98438	4.28102	5.70463	4.35123	8.45655	8.26076	9.1032	10.89934	1.92669	0.64399	0.73191	4.77066	4.99117	5.12193	2.07	2.45821	1.97632	6.8862	2.97684	0.19289
-10.937486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10321	0	0	0	0.01332	2.75639	9.6797	5.57982	3.72601	11.00283	7.78475	9.8787	14.01277	2.69602	6.90452	3.91451	5.06195	5.89652	5.33321	4.16478	5.33439	9.38673	2.86995	1.33984	0.60107	0.49092	3.77443	16.14571	7.55119	3.90222	9.10479	3.78341	9.66316	5.26312	6.35704	5.13767	2.62707	3.01048	3.75333	2.36988	6.67149	2.29509	1.63687	7.56098	1.94392	6.10029	4.90263	1.874	4.96948	5.98496	5.5316	3.27965	8.23683	12.17739	8.8424	11.44355	1.4772	0.39363	1.97555	6.55096	6.23055	8.67672	3.11	1.09546	1.16045	3.94984	2.5078	0.36359
-10.624961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03703	0	0	0	0	3.01093	6.67158	7.73399	3.59009	11.33183	7.42026	8.98241	11.10252	3.36601	11.39558	3.80534	5.25992	10.99132	7.23193	4.80908	4.26468	5.59359	2.1085	0.6921	1.70806	0.45619	3.16815	16.44366	13.76868	5.41951	6.21528	4.18625	6.37161	6.60516	6.35011	5.0628	3.12035	3.08872	4.09778	2.49011	7.25387	2.14897	3.56813	7.76223	2.08927	7.6159	7.09956	0.84634	4.38201	3.97855	9.0462	2.74972	7.18869	14.58416	7.23454	10.27208	2.67138	0.02064	4.70189	6.77896	4.07023	4.36871	4.69111	1.88443	1.04271	2.70318	1.35757	0.13012
-10.312435	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05081	3.16514	8.20265	8.20422	5.17043	9.40926	8.94641	8.85081	8.13803	2.62204	12.53373	7.17432	4.12611	10.27697	10.59402	6.29844	6.11873	8.42172	1.82114	0.21556	2.89817	0.43002	2.66076	18.5473	17.61542	7.7216	5.54941	4.96562	5.39553	6.89077	6.4528	5.44165	2.33017	2.39245	4.28222	3.75808	8.86943	1.95103	4.02063	5.59922	3.1356	6.27091	5.18706	1.14144	2.79673	4.46327	12.00092	5.0025	7.99107	14.25804	5.58025	5.49224	4.56626	0	6.85991	5.54135	3.09014	4.53352	6.96667	3.58859	1.17652	2.63007	1.5332	0.03944
-9.99991	0	0	0	0	0	0	0	0	0	0	0	0	0.1485	0.34322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0251	4.2103	6.45731	10.31559	4.13793	8.17322	8.77384	6.41263	6.65174	1.92483	11.7926	8.218	4.19104	9.04224	10.72972	5.65843	7.52829	6.73833	2.51625	0.23192	1.62067	0.35237	3.7206	26.24087	14.68202	7.03903	6.2077	6.07411	7.7892	4.49349	6.5264	6.33775	1.61395	1.62616	4.76556	4.58102	4.60377	1.47426	5.37921	5.38637	3.08748	6.56426	3.3509	1.05957	1.89542	4.47389	6.08822	5.41158	10.00561	12.77463	6.27449	3.73871	3.459	0.47476	5.32799	4.26697	2.96284	3.85652	6.90556	5.62826	2.89033	1.51393	1.41596	0.09673
-9.6873847	0	0	0	0	0	0	0	0	0	0	0	0	0.16836	0.59522	0	0	0	0	0	0	0	0	0	0	0.22238	0	0	0	0	0	0	0	0	0	0	0	8.00012	7.41213	12.45084	4.04229	9.20804	5.54059	6.16664	6.49789	3.41697	9.07514	10.41107	3.49921	4.8253	8.02945	4.66398	9.08113	4.12878	3.5329	0.83354	0.50792	0.95546	2.98622	18.19107	10.12202	7.37985	9.56957	8.3744	9.18994	5.14701	7.3505	7.03719	3.06219	1.32406	3.70889	6.7011	3.76009	1.581	4.03551	5.50906	2.01702	7.63877	3.62076	1.51686	1.38843	3.27491	5.05166	5.59532	9.79863	11.34035	8.21927	4.1823	2.48422	0.65873	4.77757	4.28025	3.5786	6.72423	5.85222	9.36648	3.27453	1.25085	2.38397	0
-9.3750844	0	0	0	0	0	0	0	0	0	0	0	0	0.46635	0.71327	0	0	0	0	0	0	0	0	0	0	0.60631	0	0	0	0	0	0	0	0	0	0	0	10.17949	9.46915	13.13348	7.75867	9.66136	6.40606	8.87974	8.22152	2.90107	6.67071	14.20645	3.496	3.81725	6.91814	4.80654	6.24181	5.27726	3.1266	0.85336	0.7255	0.9639	1.72689	18.62255	9.44906	8.40776	7.16015	5.29465	12.64692	7.69518	9.23272	7.07313	2.91709	1.22353	3.10889	8.73683	5.43363	2.12193	4.86301	3.97674	4.20031	6.15843	5.66144	2.56955	1.81959	3.8642	4.4928	6.6966	8.22165	9.16549	8.57475	4.82272	2.44525	0.26531	4.53835	4.36377	3.61844	9.557	3.20778	8.02942	1.61113	1.57665	2.37998	0
-9.0625591	0	0	0	0	0	0	0	0.01628	0	0	0	0	0.21015	0.0006	0	0	0	0	0	0	0	0	0	0.51828	0.61028	0	0	0	0	0	0	0	0	0	0	0	7.76726	12.79259	15.4573	6.46895	8.7353	7.06893	7.57978	6.10794	2.62178	7.93857	12.01884	2.38202	4.6266	5.20387	3.38113	5.57311	4.11051	5.7721	0.71727	1.2229	1.6488	1.82794	15.23741	10.58214	4.40636	6.79618	6.14197	8.53149	7.72667	8.05289	6.44141	3.50245	1.14791	4.73	7.523	5.10562	1.11052	2.50178	1.23565	5.13815	3.23441	7.37432	2.2548	0.71256	4.57635	6.59814	5.84149	8.44747	9.21071	8.87876	3.50757	3.88287	0.38982	1.7861	3.42445	3.146	11.87532	2.58889	8.04217	2.30138	2.31724	2.37719	0
-8.7500338	0	0	0	0	0	0	0	0.01201	0	0	0	0	0	0.02949	0	0	0	0	0	0	0	0	0	0.05036	0.59412	0	0	0	0	0	0	0	0	0	0	0	7.52299	14.30043	16.75869	5.43423	7.8192	5.83772	8.1965	7.77362	4.80304	4.10657	8.47669	3.04758	7.19495	5.14829	3.99377	5.63129	4.34983	3.05933	1.02427	1.11812	0.93426	3.5069	15.25195	13.22254	2.60466	5.99141	7.75305	9.56969	7.35706	8.81822	5.64717	3.71615	1.58588	5.19444	6.75944	4.86961	0.3528	3.34738	1.23993	3.99943	3.24727	6.08508	2.33748	0.64868	3.87809	8.04123	3.89537	10.06073	8.53696	9.57526	2.85572	3.28969	0.57221	1.22542	4.35017	2.30679	7.77793	4.31333	4.63948	4.34193	3.28656	2.4442	0
-8.4375084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17305	0	0	0	0	0	0	0	0	0	0	0	4.77896	10.61347	21.79399	5.51613	7.34737	7.48504	5.24655	9.03248	6.47983	3.12797	12.78022	2.6601	7.39314	6.25322	4.71831	4.83282	3.27549	3.62198	1.23627	0.34377	1.43354	4.57559	12.80086	16.87615	2.1791	8.98007	10.20856	10.43086	7.07511	8.97861	4.40221	2.62054	1.42204	5.50556	5.52154	3.11762	1.71057	1.39914	0.97833	4.81587	4.62905	3.11905	1.71036	2.99392	3.05199	3.89292	4.45496	8.49828	3.47985	10.94156	1.82466	4.06318	0.39128	1.78853	5.108	2.43579	6.46675	5.91111	2.58259	5.14088	3.47319	2.32065	0.10537
-8.1249831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66865	0	0	0	0	0	0	0	0	0	0	0	4.89111	10.88243	13.85044	2.79551	7.15991	10.68707	5.76025	8.22281	4.84159	1.7423	14.16577	3.279	6.31022	7.04103	5.33069	3.70115	3.69204	4.56318	0.04725	0.98521	1.72177	3.59887	10.79395	22.45371	4.07988	9.87268	11.87773	10.44538	5.7428	6.4696	1.63721	2.71483	0.32464	5.02333	2.58027	2.99724	2.84984	1.92641	1.83319	3.49797	5.44835	1.85904	2.63432	2.53467	3.94141	5.46098	7.17078	8.32721	4.4931	9.3679	1.86112	4.13485	0.32012	1.38376	3.84644	5.8332	7.24316	4.47222	3.29225	5.39004	2.08107	1.85429	1.00766
-7.8124578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02219	0	0	0	0	0	0	0	0	0	0.06514	0	0	0	0	0	0	0	0	0	0	0	4.95271	9.24022	8.31336	4.3828	4.91203	11.90736	4.54674	8.72874	2.43292	2.20695	9.69117	3.19479	5.18446	7.48995	7.39232	3.34017	4.03458	5.53253	0.1141	0.65568	3.08445	5.00262	8.28805	21.74258	5.3406	8.27352	13.03094	8.30358	5.90771	4.61279	1.25516	2.39314	1.87816	8.24778	1.80335	5.19771	2.31021	2.32067	1.80422	6.26344	6.14568	0.79283	2.25384	1.76486	3.42262	4.66021	11.4528	5.84061	4.85128	14.48334	4.65004	3.34908	0.71628	1.16368	3.40495	6.27724	4.19251	3.25444	2.82619	4.57383	0.45595	0.62155	1.85593
-7.4999325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85537	6.94664	5.48138	3.0243	6.09854	10.41892	5.93293	12.98819	1.66545	3.22475	9.30776	2.73039	3.70125	4.68596	5.06588	3.61703	4.2777	6.87502	0.90039	0.33589	5.01797	4.18029	9.94666	12.1635	6.2224	8.5904	24.48464	7.57639	6.44551	3.93139	2.15663	3.29229	1.11663	7.77556	1.96426	5.74832	1.44891	8.24465	3.46183	5.90939	5.77534	1.34684	0.00498	1.55682	2.85669	5.60149	10.80638	2.98594	6.02772	15.30585	4.77247	1.32864	1.57641	1.86146	5.2453	9.71834	4.56998	5.57	2.60706	3.41963	1.04725	0	0.98765
-7.1874072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65926	0.00734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91084	8.02173	7.09187	4.41764	7.72503	7.0315	16.67134	22.14437	2.22801	5.25577	12.05588	4.09363	6.49286	5.92733	3.41075	5.70084	5.64972	7.1782	1.2563	0.27205	2.37669	4.43822	13.27806	9.17123	5.26265	9.02986	24.20471	5.23243	8.92604	3.41904	2.52934	3.40665	1.59716	6.97	1.96197	9.27547	0.19785	13.09184	6.49323	7.6151	4.56662	3.12716	0.32232	0.58621	1.7126	7.80978	6.62892	1.54233	5.27882	9.6346	4.03948	1.14914	3.04355	2.26387	7.10325	11.50389	6.95464	6.15667	7.13986	3.63969	0.96023	0.05375	0.88424
-6.8748819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.86015	7.36948	8.15341	4.49322	7.90607	7.26902	14.00135	19.58582	3.67321	6.16264	8.20568	4.0564	9.97108	7.96518	5.31217	4.05612	7.23316	5.79202	0.70608	0.51439	2.79351	4.39819	13.80964	9.8086	4.00295	8.63419	17.89846	5.75831	7.27458	5.26354	1.61937	2.40133	1.80871	6.82	3.62932	12.5652	0.0463	12.45392	8.56545	9.20385	3.47813	3.5101	0.5594	0.20165	1.89967	5.93386	4.99297	3.01383	3.62961	13.59541	5.53956	1.25558	3.47746	4.26525	10.19098	10.0546	11.73834	4.02111	9.71436	2.52037	1.15563	0.10684	0
-6.5625816	0	0	0	0	0	0	0	0	0	0	0	0.39884	0	0	2.64255	0	0	0	0	0	0	0	0	0	0.00539	0	0	0	0	0	0	0	0	0	0	0	6.08863	7.62189	6.31078	5.8096	7.56626	6.79328	14.89048	11.81192	3.93285	4.66325	10.21088	4.75189	7.11399	8.84008	4.0038	5.11376	5.59801	6.21345	0.41566	3.00274	2.62698	6.0314	12.79944	14.27597	5.67228	10.08919	18.4149	4.31401	4.34743	5.93952	2.0771	3.47531	1.48521	7.93667	2.96699	12.69777	0.30517	9.54003	5.82091	8.14338	5.54648	3.11046	1.43732	0.03183	1.64179	3.6248	3.68447	5.97926	2.89948	15.04434	4.32402	1.02576	2.66819	10.6499	8.27252	8.90985	8.44187	2.81111	9.18118	2.9458	1.33452	0.38818	0.0096
-6.2500563	0	0	0	0	0	0	0	0	0	0	0	0.59607	0	0	6.82635	0	0	0	0	0	0	0	0	0	0.11194	0	0	0	0	0	0	0	0	0	0	0	7.60901	9.40844	7.00192	5.32516	8.20326	6.90749	14.20452	12.34417	3.85357	7.00766	6.04045	5.0679	4.58306	8.21513	6.58785	8.55775	6.12855	7.31039	2.56588	1.35708	3.39448	5.23555	14.29911	15.88487	5.35459	11.68746	15.08283	3.58818	3.63878	5.91392	2.47092	2.73412	1.35209	8.47333	2.28393	13.35968	0.28905	8.48426	2.82674	4.92591	5.83112	2.48777	1.27401	0.61368	1.96246	3.16045	4.30818	8.05554	4.86056	11.37998	4.37787	0.526	2.72227	10.26488	5.27718	6.96448	9.96766	3.23111	5.44508	1.9754	0.91093	0.99012	0.10949
-5.9375309	0	0	0	0	0	0	0	0	0	1.88075	0	0.12069	0	0	17.21771	0	0	0	0	0	0	0	0	0	0.00316	0.00904	0	0	0	0	0	0	0	0	0	0	6.35801	10.6807	7.27812	5.70597	7.16943	5.36814	10.3331	10.0235	4.3537	6.13972	2.84997	4.01753	3.97779	8.05059	3.8285	6.00199	4.60276	8.31486	1.77403	2.69921	4.69562	5.07984	13.16335	16.213	5.30345	9.92309	4.38805	3.24165	3.89582	5.71394	3.57862	4.10987	2.65912	6.38778	1.7415	12.48901	0.70152	8.84708	1.30522	3.26699	1.7594	1.93444	1.6622	0.61757	4.2465	3.19044	6.31388	8.07834	8.84733	5.68188	4.53796	1.20221	4.7493	6.60756	5.76523	10.03745	10.83068	2.23444	4.05864	1.42559	0.65178	1.50925	1.16963
-5.6250056	0	0	0	0	0	0	0	0.00333	0	4.95714	0	0.09337	0	0	28.11157	0	0	0	0	0	0	0	0	0	0.00035	0.00169	0	0	0	0	0	0	0.005	0.05199	0	0	4.44378	8.35031	7.02939	6.27248	5.59635	5.57885	9.19412	8.05175	5.94106	5.48222	2.67456	2.85275	3.96258	6.54667	3.18953	3.88426	4.97209	18.34515	4.09341	1.66627	6.06466	5.75574	10.65002	12.61304	6.45632	9.96248	5.1175	4.80487	5.11421	7.86432	2.49851	3.74773	3.21954	6.83	0.99286	9.66963	0.12473	7.62927	3.02814	2.75118	1.1276	1.41306	2.79725	0.46122	3.7933	2.55891	3.93534	3.50863	11.39306	3.19467	4.87606	0.31095	3.00287	5.06118	5.15434	7.04513	6.19869	3.33667	5.32173	0.77333	0.46649	3.74218	3.25394
-5.3124803	0	0	0	0	0	0	0	0.12385	0.2674	7.79691	0	0.05613	0	0	32.70281	0	0	0	0	0	0	0	0	0.00121	0	0.00269	0	0	0	0	0.00574	0	1.23983	0.23786	0	0.62082	4.07611	9.73171	6.07307	9.2385	6.5628	6.03456	4.41548	10.15363	7.53324	5.06998	3.1028	2.16443	4.00901	4.37689	1.95752	4.08683	3.94439	10.40106	4.719	2.49636	6.8805	4.52878	7.46992	15.85459	8.38049	11.95628	10.04172	7.32469	4.64219	9.43525	0.97289	3.6227	2.74228	9.66667	1.72718	7.11368	0.81415	6.00652	4.47502	1.78538	1.02444	0.97504	5.29327	0.80109	5.0194	1.08897	4.21241	5.71288	11.62344	4.01267	6.5335	0.63989	2.07135	2.6032	3.68167	5.13913	3.33947	5.73444	5.49191	1.65605	1.66261	4.44292	4.09507
-4.999955	0	0	0	0	0	0	0	0.02598	0.79886	5.98434	0.07977	0.12079	0	0	30.85401	0	0.18248	0	0.32995	0	0	0.1303	0	0.19925	0	0	0	0	0	0	0	0	10.18889	0.8727	0	3.01582	4.83435	8.53641	8.50308	7.46956	7.58605	6.49767	6.40213	10.94423	3.71725	6.88279	3.01526	1.85983	5.2944	5.91777	2.66399	4.71394	3.28716	13.35645	2.96794	3.78447	7.4312	4.17149	7.30757	10.96451	8.37494	10.53656	8.63055	7.10139	5.02917	10.54195	1.17724	4.05567	4.23621	9.48	2.29855	8.02915	0.5256	7.11943	3.89756	2.90286	1.77965	1.33595	3.75195	1.06207	3.87764	0.81537	4.16288	9.27831	9.31235	5.85282	5.64492	0.72254	0.71686	1.47251	2.05335	6.56146	3.25624	7.52556	6.09104	0.39534	2.23313	3.25434	4.31243
-4.6874297	0	0	0	0	0	0	0.01361	0.32419	2.37095	2.89363	1.05653	0.82924	0	0	23.82434	0	1.56044	0	2.18022	0.48353	0	4.00992	0	0.39531	0.02957	0.23153	0	0	0	0	0.31436	0	15.15483	2.5635	0	2.71628	3.99725	6.03113	7.9051	6.1612	8.55499	5.11685	5.21989	12.75027	5.73831	8.72386	3.71799	2.58335	4.43261	12.06239	1.8009	3.95337	3.94404	10.39984	2.88626	5.3746	4.73204	4.37257	12.66351	10.96027	7.65846	11.68181	7.27294	5.19801	4.89334	14.80674	1.82886	6.10923	10.58383	8.33111	3.77878	8.50203	0.94024	7.2578	2.77138	4.39476	3.11305	0.41943	1.85385	0.74982	2.87488	2.12472	6.27708	10.8471	11.03341	6.95347	4.13329	1.30863	1.56883	6.55565	3.43819	12.62548	4.00812	6.90778	6.1345	0.13088	4.1827	2.86759	3.08868
